week_start_date,store_id,product_id,weekly_units_sold,target_next_week,holiday_promotion_flag,dominant_weather_condition,dominant_seasonality,lag_1,lag_2,lag_4,rolling_mean_4,rolling_std_4,year,month,quarter,week_of_year
2022-08-15,S003,P0010,779,1580.0,1,Cloudy,Winter,1169.0,1196.0,1214.0,1132.25,122.89934906255709,2022,8,3,33
2022-08-22,S003,P0010,1580,1046.0,1,Cloudy,Spring,779.0,1169.0,950.0,1023.5,196.7307805098131,2022,8,3,34
2022-08-29,S003,P0010,1046,1171.0,1,Cloudy,Spring,1580.0,779.0,1196.0,1181.0,327.1971882519779,2022,8,3,35
2022-09-05,S003,P0010,1171,1129.0,1,Rainy,Autumn,1046.0,1580.0,1169.0,1143.5,333.4411492302656,2022,9,3,36
2022-09-12,S003,P0010,1129,1172.0,1,Rainy,Autumn,1171.0,1046.0,779.0,1144.0,333.49362812503665,2022,9,3,37
2022-09-19,S003,P0010,1172,1076.0,1,Snowy,Autumn,1129.0,1171.0,1580.0,1231.5,238.06791748014595,2022,9,3,38
2022-09-26,S003,P0010,1076,1026.0,1,Cloudy,Summer,1172.0,1129.0,1046.0,1129.5,59.1636149447747,2022,9,3,39
2022-10-03,S003,P0010,1026,658.0,1,Cloudy,Spring,1076.0,1172.0,1171.0,1137.0,45.33578424747463,2022,10,4,40
2022-10-10,S003,P0010,658,1226.0,1,Cloudy,Autumn,1026.0,1076.0,1129.0,1100.75,63.442230940178206,2022,10,4,41
2022-10-17,S003,P0010,1226,1087.0,1,Snowy,Winter,658.0,1026.0,1172.0,983.0,224.97703586514535,2022,10,4,42
2022-10-24,S003,P0010,1087,725.0,1,Rainy,Summer,1226.0,658.0,1076.0,996.5,241.13827291964023,2022,10,4,43
2022-10-31,S003,P0010,725,790.0,1,Sunny,Autumn,1087.0,1226.0,1026.0,999.25,242.40651118867845,2022,10,4,44
2022-11-07,S003,P0010,790,646.0,1,Sunny,Spring,725.0,1087.0,658.0,924.0,275.75955710243943,2022,11,4,45
2022-11-14,S003,P0010,646,1109.0,1,Snowy,Summer,790.0,725.0,1226.0,957.0,238.72857670026346,2022,11,4,46
2022-11-21,S003,P0010,1109,1221.0,1,Cloudy,Autumn,646.0,790.0,1087.0,812.0,192.55648521927336,2022,11,4,47
2022-11-28,S003,P0010,1221,791.0,1,Sunny,Winter,1109.0,646.0,725.0,817.5,203.05746313133523,2022,11,4,48
2022-12-05,S003,P0010,791,784.0,1,Sunny,Winter,1221.0,1109.0,790.0,941.5,268.6068998865571,2022,12,4,49
2022-12-12,S003,P0010,784,247.0,1,Cloudy,Spring,791.0,1221.0,646.0,941.75,268.41929264988926,2022,12,4,50
2022-12-19,S003,P0010,247,746.0,1,Sunny,Summer,784.0,791.0,1109.0,976.25,222.71263248111208,2022,12,4,51
2022-12-26,S003,P0010,746,1529.0,1,Sunny,Summer,247.0,784.0,1221.0,760.75,398.8419695401512,2022,12,4,52
2023-01-02,S003,P0010,1529,931.0,1,Rainy,Autumn,746.0,247.0,791.0,642.0,264.07448444204823,2023,1,1,1
2023-01-09,S003,P0010,931,1075.0,1,Snowy,Spring,1529.0,746.0,784.0,826.5,528.3978930061451,2023,1,1,2
2023-01-16,S003,P0010,1075,1034.0,1,Cloudy,Autumn,931.0,1529.0,247.0,863.25,529.567354859921,2023,1,1,3
2023-01-23,S003,P0010,1034,1154.0,1,Cloudy,Summer,1075.0,931.0,746.0,1070.25,334.1669991685797,2023,1,1,4
2023-01-30,S003,P0010,1154,1123.0,1,Sunny,Spring,1034.0,1075.0,1529.0,1142.25,264.85389053841277,2023,1,1,5
2023-02-06,S003,P0010,1123,1318.0,1,Cloudy,Spring,1154.0,1034.0,931.0,1048.5,92.82420661300344,2023,2,1,6
2023-02-13,S003,P0010,1318,1657.0,1,Snowy,Spring,1123.0,1154.0,1075.0,1096.5,52.84253337353866,2023,2,1,7
2023-02-20,S003,P0010,1657,1234.0,1,Snowy,Spring,1318.0,1123.0,1034.0,1157.25,118.62370476988796,2023,2,1,8
2023-02-27,S003,P0010,1234,441.0,1,Snowy,Autumn,1657.0,1318.0,1154.0,1313.0,244.77336456403958,2023,2,1,9
2023-03-06,S003,P0010,441,809.0,1,Cloudy,Winter,1234.0,1657.0,1123.0,1333.0,230.2911201067037,2023,3,1,10
2023-03-13,S003,P0010,809,587.0,1,Cloudy,Summer,441.0,1234.0,1318.0,1162.5,514.5823549248461,2023,3,1,11
2023-03-20,S003,P0010,587,1017.0,1,Sunny,Autumn,809.0,441.0,1657.0,1035.25,526.1168279637774,2023,3,1,12
2023-03-27,S003,P0010,1017,782.0,1,Cloudy,Autumn,587.0,809.0,1234.0,767.75,345.7006171048396,2023,3,1,13
2023-04-03,S003,P0010,782,1064.0,1,Rainy,Summer,1017.0,587.0,441.0,713.5,252.64665707927657,2023,4,2,14
2023-04-10,S003,P0010,1064,755.0,1,Rainy,Summer,782.0,1017.0,809.0,798.75,175.93251547113238,2023,4,2,15
2023-04-17,S003,P0010,755,1154.0,1,Snowy,Autumn,1064.0,782.0,587.0,862.5,221.24872880990802,2023,4,2,16
2023-04-24,S003,P0010,1154,1145.0,1,Rainy,Winter,755.0,1064.0,1017.0,904.5,158.59066807350368,2023,4,2,17
2023-05-01,S003,P0010,1145,1005.0,1,Sunny,Autumn,1154.0,755.0,782.0,938.75,200.2954068370022,2023,5,2,18
2023-05-08,S003,P0010,1005,1151.0,1,Rainy,Autumn,1145.0,1154.0,1064.0,1029.5,187.4219837692479,2023,5,2,19
2023-05-15,S003,P0010,1151,560.0,1,Rainy,Autumn,1005.0,1145.0,755.0,1014.75,186.11891360095626,2023,5,2,20
2023-05-22,S003,P0010,560,1001.0,1,Snowy,Summer,1151.0,1005.0,1154.0,1113.75,72.59648751833818,2023,5,2,21
2023-05-29,S003,P0010,1001,508.0,1,Snowy,Summer,560.0,1151.0,1145.0,965.25,278.4604998918163,2023,5,2,22
2023-06-05,S003,P0010,508,830.0,1,Cloudy,Winter,1001.0,560.0,1005.0,929.25,255.86764156493143,2023,6,2,23
2023-06-12,S003,P0010,830,1024.0,0,Rainy,Spring,508.0,1001.0,1151.0,805.0,319.5653297840681,2023,6,2,24
2023-06-19,S003,P0010,1024,1034.0,1,Sunny,Autumn,830.0,508.0,560.0,724.75,232.0307091744544,2023,6,2,25
2023-06-26,S003,P0010,1034,740.0,1,Rainy,Autumn,1024.0,830.0,1001.0,840.75,238.1167430764447,2023,6,2,26
2023-07-03,S003,P0010,740,889.0,1,Cloudy,Summer,1034.0,1024.0,508.0,849.0,245.96205669438848,2023,7,3,27
2023-07-10,S003,P0010,889,531.0,1,Cloudy,Summer,740.0,1034.0,830.0,907.0,145.6434001251009,2023,7,3,28
2023-07-17,S003,P0010,531,524.0,1,Rainy,Autumn,889.0,740.0,1024.0,921.75,138.03471785508734,2023,7,3,29
2023-07-24,S003,P0010,524,1130.0,1,Rainy,Winter,531.0,889.0,1034.0,798.5,214.9643381276692,2023,7,3,30
2023-07-31,S003,P0010,1130,1387.0,1,Sunny,Winter,524.0,531.0,740.0,671.0,176.5351711888226,2023,7,3,31
2023-08-07,S003,P0010,1387,1041.0,1,Cloudy,Winter,1130.0,524.0,889.0,768.5,295.1773478210462,2023,8,3,32
2023-08-14,S003,P0010,1041,889.0,1,Cloudy,Spring,1387.0,1130.0,531.0,893.0,434.8984555809171,2023,8,3,33
2023-08-21,S003,P0010,889,1397.0,1,Sunny,Autumn,1041.0,1387.0,524.0,1020.5,362.0520220447151,2023,8,3,34
2023-08-28,S003,P0010,1397,1113.0,1,Cloudy,Autumn,889.0,1041.0,1130.0,1111.75,208.7412672824109,2023,8,3,35
2023-09-04,S003,P0010,1113,886.0,1,Rainy,Winter,1397.0,889.0,1387.0,1178.5,254.25118813226203,2023,9,3,36
2023-09-11,S003,P0010,886,609.0,1,Sunny,Spring,1113.0,1397.0,1041.0,1110.0,212.90060278605813,2023,9,3,37
2023-09-18,S003,P0010,609,539.0,1,Rainy,Autumn,886.0,1113.0,889.0,1071.25,241.79105993950003,2023,9,3,38
2023-09-25,S003,P0010,539,1473.0,1,Sunny,Winter,609.0,886.0,1397.0,1001.25,334.787868159327,2023,9,3,39
2023-10-02,S003,P0010,1473,1747.0,1,Rainy,Autumn,539.0,609.0,1113.0,786.75,264.11156102425144,2023,10,4,40
2023-10-09,S003,P0010,1747,1029.0,1,Cloudy,Spring,1473.0,539.0,886.0,876.75,424.79985483362265,2023,10,4,41
2023-10-16,S003,P0010,1029,679.0,1,Sunny,Summer,1747.0,1473.0,609.0,1092.0,609.1753989342207,2023,10,4,42
2023-10-23,S003,P0010,679,891.0,1,Cloudy,Spring,1029.0,1747.0,539.0,1197.0,529.1074245053333,2023,10,4,43
2023-10-30,S003,P0010,891,1233.0,1,Snowy,Winter,679.0,1029.0,1473.0,1232.0,472.6958148041228,2023,10,4,44
2023-11-06,S003,P0010,1233,582.0,1,Cloudy,Spring,891.0,679.0,1747.0,1086.5,463.26486304632857,2023,11,4,45
2023-11-13,S003,P0010,582,1360.0,1,Rainy,Summer,1233.0,891.0,1029.0,958.0,233.09225641363602,2023,11,4,46
2023-11-20,S003,P0010,1360,948.0,1,Cloudy,Autumn,582.0,1233.0,679.0,846.25,288.31623263354464,2023,11,4,47
2023-11-27,S003,P0010,948,869.0,1,Sunny,Winter,1360.0,582.0,891.0,1016.5,350.9059703111365,2023,11,4,48
2023-12-04,S003,P0010,869,1401.0,1,Rainy,Summer,948.0,1360.0,1233.0,1030.75,345.2220300038806,2023,12,4,49
2023-12-11,S003,P0010,1401,735.0,1,Rainy,Autumn,869.0,948.0,582.0,939.75,321.28323433796993,2023,12,4,50
2023-12-18,S003,P0010,735,704.0,1,Sunny,Summer,1401.0,869.0,1360.0,1144.5,274.92120083155993,2023,12,4,51
2022-01-31,S003,P0011,824,1318.0,1,Rainy,Winter,606.0,1200.0,1281.0,975.75,319.2181855721886,2022,1,1,5
2022-02-07,S003,P0011,1318,1469.0,1,Rainy,Winter,824.0,606.0,816.0,861.5,247.21043667288853,2022,2,1,6
2022-02-14,S003,P0011,1469,782.0,1,Sunny,Spring,1318.0,824.0,1200.0,987.0,329.9797973613944,2022,2,1,7
2022-02-21,S003,P0011,782,1247.0,1,Cloudy,Winter,1469.0,1318.0,606.0,1054.25,406.41717073306205,2022,2,1,8
2022-02-28,S003,P0011,1247,1069.0,1,Rainy,Winter,782.0,1469.0,824.0,1098.25,346.8778603485674,2022,2,1,9
2022-03-07,S003,P0011,1069,663.0,1,Rainy,Spring,1247.0,782.0,1318.0,1204.0,296.1722471805895,2022,3,1,10
2022-03-14,S003,P0011,663,874.0,1,Cloudy,Spring,1069.0,1247.0,1469.0,1141.75,290.3347206243171,2022,3,1,11
2022-03-21,S003,P0011,874,571.0,1,Sunny,Winter,663.0,1069.0,782.0,940.25,266.197138727423,2022,3,1,12
2022-03-28,S003,P0011,571,1164.0,1,Sunny,Summer,874.0,663.0,1247.0,963.25,251.53710793174616,2022,3,1,13
2022-04-04,S003,P0011,1164,536.0,1,Snowy,Autumn,571.0,874.0,1069.0,794.25,222.7964317488057,2022,4,2,14
2022-04-11,S003,P0011,536,675.0,1,Snowy,Autumn,1164.0,571.0,663.0,818.0,263.2400678721489,2022,4,2,15
2022-04-18,S003,P0011,675,929.0,1,Rainy,Autumn,536.0,1164.0,874.0,786.25,294.02536738633097,2022,4,2,16
2022-04-25,S003,P0011,929,986.0,1,Rainy,Autumn,675.0,536.0,571.0,736.5,291.04925127315977,2022,4,2,17
2022-05-02,S003,P0011,986,639.0,1,Cloudy,Autumn,929.0,675.0,1164.0,826.0,277.9412407926063,2022,5,2,18
2022-05-09,S003,P0011,639,903.0,1,Snowy,Autumn,986.0,929.0,536.0,781.5,212.28047484401444,2022,5,2,19
2022-05-16,S003,P0011,903,883.0,1,Rainy,Winter,639.0,986.0,675.0,807.25,175.66326688677282,2022,5,2,20
2022-05-23,S003,P0011,883,1504.0,1,Snowy,Spring,903.0,639.0,929.0,864.25,154.11548700028032,2022,5,2,21
2022-05-30,S003,P0011,1504,329.0,1,Sunny,Summer,883.0,903.0,986.0,852.75,149.31482400172763,2022,5,2,22
2022-06-06,S003,P0011,329,938.0,1,Snowy,Autumn,1504.0,883.0,639.0,982.25,367.9559529798826,2022,6,2,23
2022-06-13,S003,P0011,938,680.0,1,Rainy,Summer,329.0,1504.0,903.0,904.75,479.95303589691656,2022,6,2,24
2022-06-20,S003,P0011,680,1214.0,1,Rainy,Summer,938.0,329.0,883.0,913.5,480.2294590436259,2022,6,2,25
2022-06-27,S003,P0011,1214,881.0,1,Snowy,Winter,680.0,938.0,1504.0,862.75,495.0255043934608,2022,6,2,26
2022-07-04,S003,P0011,881,1115.0,1,Cloudy,Spring,1214.0,680.0,329.0,790.25,376.9618680980879,2022,7,3,27
2022-07-11,S003,P0011,1115,703.0,1,Cloudy,Summer,881.0,1214.0,938.0,928.25,220.3094414681319,2022,7,3,28
2022-07-18,S003,P0011,703,1250.0,1,Cloudy,Spring,1115.0,881.0,680.0,972.5,239.8311906320782,2022,7,3,29
2022-07-25,S003,P0011,1250,1192.0,1,Cloudy,Spring,703.0,1115.0,1214.0,978.25,230.578077882526,2022,7,3,30
2022-08-01,S003,P0011,1192,1060.0,1,Rainy,Autumn,1250.0,703.0,881.0,987.25,243.20413236620843,2022,8,3,31
2022-08-08,S003,P0011,1060,983.0,0,Snowy,Spring,1192.0,1250.0,1115.0,1065.0,247.58702173848607,2022,8,3,32
2022-08-15,S003,P0011,983,1207.0,0,Cloudy,Autumn,1060.0,1192.0,703.0,1051.25,245.40222085384687,2022,8,3,33
2022-08-22,S003,P0011,1207,673.0,1,Sunny,Spring,983.0,1060.0,1250.0,1121.25,121.71928086105984,2022,8,3,34
2022-08-29,S003,P0011,673,1103.0,1,Cloudy,Winter,1207.0,983.0,1192.0,1110.5,107.6429282396212,2022,8,3,35
2022-09-05,S003,P0011,1103,1337.0,1,Rainy,Spring,673.0,1207.0,1060.0,980.75,225.2293275752521,2022,9,3,36
2022-09-12,S003,P0011,1337,479.0,1,Snowy,Summer,1103.0,673.0,983.0,991.5,231.21923218740596,2022,9,3,37
2022-09-19,S003,P0011,479,937.0,1,Cloudy,Autumn,1337.0,1103.0,1207.0,1080.0,287.72440517504515,2022,9,3,38
2022-09-26,S003,P0011,937,801.0,1,Sunny,Winter,479.0,1337.0,673.0,898.0,391.9744889658002,2022,9,3,39
2022-10-03,S003,P0011,801,933.0,1,Cloudy,Spring,937.0,479.0,1103.0,964.0,362.5851624101574,2022,10,4,40
2022-10-10,S003,P0011,933,625.0,1,Snowy,Winter,801.0,937.0,1337.0,888.5,355.3641324988594,2022,10,4,41
2022-10-17,S003,P0011,625,1099.0,1,Rainy,Autumn,933.0,801.0,479.0,787.5,215.1549828999247,2022,10,4,42
2022-10-24,S003,P0011,1099,1202.0,1,Cloudy,Autumn,625.0,933.0,937.0,824.0,146.94670235610448,2022,10,4,43
2022-10-31,S003,P0011,1202,822.0,1,Cloudy,Spring,1099.0,625.0,801.0,864.5,200.8938359764519,2022,10,4,44
2022-11-07,S003,P0011,822,1352.0,1,Cloudy,Autumn,1202.0,1099.0,933.0,964.75,252.15653207217713,2022,11,4,45
2022-11-14,S003,P0011,1352,743.0,1,Sunny,Spring,822.0,1202.0,625.0,937.0,262.7026202127929,2022,11,4,46
2022-11-21,S003,P0011,743,728.0,1,Rainy,Spring,1352.0,822.0,1099.0,1118.75,223.4477940519147,2022,11,4,47
2022-11-28,S003,P0011,728,686.0,1,Cloudy,Spring,743.0,1352.0,1202.0,1029.75,293.7690419360083,2022,11,4,48
2022-12-05,S003,P0011,686,983.0,1,Rainy,Winter,728.0,743.0,822.0,911.25,296.71240284153987,2022,12,4,49
2022-12-12,S003,P0011,983,1047.0,1,Cloudy,Autumn,686.0,728.0,1352.0,877.25,317.41809967297115,2022,12,4,50
2022-12-19,S003,P0011,1047,460.0,1,Cloudy,Autumn,983.0,686.0,743.0,785.0,134.18643746668377,2022,12,4,51
2022-12-26,S003,P0011,460,813.0,1,Snowy,Spring,1047.0,983.0,728.0,861.0,180.5491622799736,2022,12,4,52
2023-01-02,S003,P0011,813,1395.0,1,Cloudy,Autumn,460.0,1047.0,686.0,794.0,272.61083372945194,2023,1,1,1
2023-01-09,S003,P0011,1395,1536.0,1,Cloudy,Summer,813.0,460.0,983.0,825.75,263.0682737744461,2023,1,1,2
2023-01-16,S003,P0011,1536,765.0,1,Rainy,Winter,1395.0,813.0,1047.0,928.75,393.4872933145367,2023,1,1,3
2023-01-23,S003,P0011,765,1386.0,1,Sunny,Autumn,1536.0,1395.0,460.0,1051.0,503.1520644894546,2023,1,1,4
2023-01-30,S003,P0011,1386,854.0,1,Rainy,Spring,765.0,1536.0,813.0,1127.25,395.28249392048747,2023,1,1,5
2023-02-06,S003,P0011,854,1190.0,1,Rainy,Autumn,1386.0,765.0,1395.0,1270.5,343.92877169553617,2023,2,1,6
2023-02-13,S003,P0011,1190,824.0,1,Rainy,Autumn,854.0,1386.0,1536.0,1135.25,382.824045744256,2023,2,1,7
2023-02-20,S003,P0011,824,691.0,1,Cloudy,Spring,1190.0,854.0,765.0,1048.75,289.90271356669564,2023,2,1,8
2023-02-27,S003,P0011,691,806.0,1,Rainy,Autumn,824.0,1190.0,1386.0,1063.5,271.5750356715437,2023,2,1,9
2023-03-06,S003,P0011,806,728.0,1,Cloudy,Summer,691.0,824.0,854.0,889.75,212.33052065117778,2023,3,1,10
2023-03-13,S003,P0011,728,1016.0,1,Rainy,Winter,806.0,691.0,1190.0,877.75,216.34289912081755,2023,3,1,11
2023-03-20,S003,P0011,1016,1762.0,1,Rainy,Spring,728.0,806.0,824.0,762.25,63.18425436768427,2023,3,1,12
2023-03-27,S003,P0011,1762,1069.0,1,Snowy,Autumn,1016.0,728.0,691.0,810.25,145.3005505839542,2023,3,1,13
2023-04-03,S003,P0011,1069,1347.0,1,Sunny,Spring,1762.0,1016.0,806.0,1078.0,471.94067423776926,2023,4,2,14
2023-04-10,S003,P0011,1347,643.0,1,Cloudy,Summer,1069.0,1762.0,728.0,1143.75,438.55396855271255,2023,4,2,15
2023-04-17,S003,P0011,643,717.0,1,Cloudy,Autumn,1347.0,1069.0,1016.0,1298.5,341.399570396137,2023,4,2,16
2023-04-24,S003,P0011,717,898.0,1,Snowy,Spring,643.0,1347.0,1762.0,1205.25,470.7273627058451,2023,4,2,17
2023-05-01,S003,P0011,898,1022.0,1,Cloudy,Winter,717.0,643.0,1069.0,944.0,326.6823125504862,2023,5,2,18
2023-05-08,S003,P0011,1022,804.0,1,Cloudy,Autumn,898.0,717.0,1347.0,901.25,315.8822301639229,2023,5,2,19
2023-05-15,S003,P0011,804,793.0,1,Rainy,Autumn,1022.0,898.0,643.0,820.0,172.07169048587537,2023,5,2,20
2023-05-22,S003,P0011,793,1223.0,1,Cloudy,Winter,804.0,1022.0,717.0,860.25,130.73223269977032,2023,5,2,21
2023-05-29,S003,P0011,1223,1066.0,1,Rainy,Winter,793.0,804.0,898.0,879.25,106.19282775530039,2023,5,2,22
2023-06-05,S003,P0011,1066,751.0,1,Cloudy,Spring,1223.0,793.0,1022.0,960.5,204.3175632848701,2023,6,2,23
2023-06-12,S003,P0011,751,645.0,1,Snowy,Spring,1066.0,1223.0,804.0,971.5,209.8420040570212,2023,6,2,24
2023-06-19,S003,P0011,645,490.0,1,Sunny,Spring,751.0,1066.0,793.0,958.25,225.064990613823,2023,6,2,25
2023-06-26,S003,P0011,490,885.0,1,Snowy,Winter,645.0,751.0,1223.0,921.25,269.13735650531106,2023,6,2,26
2023-07-03,S003,P0011,885,1137.0,1,Snowy,Winter,490.0,645.0,1066.0,738.0,243.52001971090635,2023,7,3,27
2023-07-10,S003,P0011,1137,1166.0,1,Cloudy,Spring,885.0,490.0,751.0,692.75,167.0735865818818,2023,7,3,28
2023-07-17,S003,P0011,1166,1170.0,1,Rainy,Autumn,1137.0,885.0,645.0,789.25,283.11172706195026,2023,7,3,29
2023-07-24,S003,P0011,1170,1095.0,1,Cloudy,Summer,1166.0,1137.0,490.0,919.5,312.9052039622653,2023,7,3,30
2023-07-31,S003,P0011,1095,1401.0,1,Cloudy,Summer,1170.0,1166.0,885.0,1089.5,137.1240314459876,2023,7,3,31
2023-08-07,S003,P0011,1401,1231.0,1,Rainy,Autumn,1095.0,1170.0,1137.0,1142.0,34.61213659975641,2023,8,3,32
2023-08-14,S003,P0011,1231,955.0,1,Cloudy,Spring,1401.0,1095.0,1166.0,1208.0,133.19909909605317,2023,8,3,33
2023-08-21,S003,P0011,955,768.0,1,Sunny,Spring,1231.0,1401.0,1170.0,1224.25,130.30061396632095,2023,8,3,34
2023-08-28,S003,P0011,768,1284.0,1,Snowy,Autumn,955.0,1231.0,1095.0,1170.5,190.55270487015798,2023,8,3,35
2023-09-04,S003,P0011,1284,787.0,1,Cloudy,Spring,768.0,955.0,1401.0,1088.75,281.96025133577524,2023,9,3,36
2023-09-11,S003,P0011,787,1002.0,1,Sunny,Autumn,1284.0,768.0,1231.0,1059.5,242.00895300243238,2023,9,3,37
2023-09-18,S003,P0011,1002,936.0,1,Rainy,Summer,787.0,1284.0,955.0,948.5,238.9316499196654,2023,9,3,38
2023-09-25,S003,P0011,936,970.0,1,Rainy,Spring,1002.0,787.0,768.0,960.25,240.50831586454595,2023,9,3,39
2023-10-02,S003,P0011,970,1182.0,1,Cloudy,Autumn,936.0,1002.0,1284.0,1002.25,208.25045017958595,2023,10,4,40
2023-10-09,S003,P0011,1182,1199.0,1,Cloudy,Autumn,970.0,936.0,787.0,923.75,95.06620500121768,2023,10,4,41
2023-10-16,S003,P0011,1199,738.0,1,Rainy,Spring,1182.0,970.0,1002.0,1022.5,109.69503179269428,2023,10,4,42
2023-10-23,S003,P0011,738,984.0,1,Rainy,Summer,1199.0,1182.0,936.0,1071.75,137.9960748234053,2023,10,4,43
2023-10-30,S003,P0011,984,357.0,1,Snowy,Autumn,738.0,1199.0,970.0,1022.25,216.24735065814536,2023,10,4,44
2023-11-06,S003,P0011,357,1345.0,1,Sunny,Autumn,984.0,738.0,1182.0,1025.75,215.2306901907816,2023,11,4,45
2023-11-13,S003,P0011,1345,1325.0,1,Snowy,Autumn,357.0,984.0,1199.0,819.5,361.3073483891522,2023,11,4,46
2023-11-20,S003,P0011,1325,909.0,1,Cloudy,Autumn,1345.0,357.0,738.0,856.0,415.7042217731259,2023,11,4,47
2023-11-27,S003,P0011,909,1160.0,1,Rainy,Spring,1325.0,1345.0,984.0,1002.75,461.275315475115,2023,11,4,48
2023-12-04,S003,P0011,1160,1290.0,1,Cloudy,Spring,909.0,1325.0,357.0,984.0,463.80886868048015,2023,12,4,49
2023-12-11,S003,P0011,1290,887.0,1,Rainy,Spring,1160.0,909.0,1345.0,1184.75,201.66039935164986,2023,12,4,50
2023-12-18,S003,P0011,887,1048.0,1,Cloudy,Spring,1290.0,1160.0,1325.0,1171.0,188.54000459672628,2023,12,4,51
2022-01-31,S003,P0012,1086,880.0,1,Cloudy,Autumn,1257.0,1730.0,720.0,1239.75,412.6874321646673,2022,1,1,5
2022-02-07,S003,P0012,880,669.0,1,Cloudy,Summer,1086.0,1257.0,1252.0,1331.25,277.45435059963813,2022,2,1,6
2022-02-14,S003,P0012,669,901.0,1,Cloudy,Summer,880.0,1086.0,1730.0,1238.25,362.2580801951378,2022,2,1,7
2022-02-21,S003,P0012,901,1174.0,0,Cloudy,Summer,669.0,880.0,1257.0,973.0,254.61735997374612,2022,2,1,8
2022-02-28,S003,P0012,1174,1044.0,1,Cloudy,Autumn,901.0,669.0,1086.0,884.0,170.6204364469085,2022,2,1,9
2022-03-07,S003,P0012,1044,1280.0,1,Cloudy,Spring,1174.0,901.0,880.0,906.0,207.1183236703122,2022,3,1,10
2022-03-14,S003,P0012,1280,749.0,1,Rainy,Spring,1044.0,1174.0,669.0,947.0,216.28530540314927,2022,3,1,11
2022-03-21,S003,P0012,749,1011.0,1,Cloudy,Spring,1280.0,1044.0,901.0,1099.75,163.92350858454338,2022,3,1,12
2022-03-28,S003,P0012,1011,1020.0,1,Rainy,Autumn,749.0,1280.0,1174.0,1061.75,229.75403514773546,2022,3,1,13
2022-04-04,S003,P0012,1020,594.0,1,Sunny,Winter,1011.0,749.0,1044.0,1021.0,217.32770953869073,2022,4,2,14
2022-04-11,S003,P0012,594,544.0,1,Sunny,Spring,1020.0,1011.0,1280.0,1015.0,216.81174629925732,2022,4,2,15
2022-04-18,S003,P0012,544,808.0,1,Cloudy,Autumn,594.0,1020.0,749.0,843.5,208.4778165656965,2022,4,2,16
2022-04-25,S003,P0012,808,1316.0,1,Cloudy,Winter,544.0,594.0,1011.0,792.25,258.61989482636517,2022,4,2,17
2022-05-02,S003,P0012,1316,1534.0,1,Cloudy,Autumn,808.0,544.0,1020.0,741.5,218.1337510183455,2022,5,2,18
2022-05-09,S003,P0012,1534,1498.0,1,Rainy,Summer,1316.0,808.0,594.0,815.5,352.76573907717693,2022,5,2,19
2022-05-16,S003,P0012,1498,958.0,1,Rainy,Autumn,1534.0,1316.0,544.0,1050.5,454.46341987007077,2022,5,2,20
2022-05-23,S003,P0012,958,959.0,1,Cloudy,Spring,1498.0,1534.0,808.0,1289.0,334.56240075657075,2022,5,2,21
2022-05-30,S003,P0012,959,1154.0,1,Snowy,Autumn,958.0,1498.0,1316.0,1326.5,263.5469597623927,2022,5,2,22
2022-06-06,S003,P0012,1154,998.0,1,Cloudy,Winter,959.0,958.0,1534.0,1237.25,322.2083952972055,2022,6,2,23
2022-06-13,S003,P0012,998,966.0,1,Snowy,Autumn,1154.0,959.0,1498.0,1142.25,254.44367418612234,2022,6,2,24
2022-06-20,S003,P0012,966,1294.0,1,Snowy,Spring,998.0,1154.0,958.0,1017.25,93.04971789317928,2022,6,2,25
2022-06-27,S003,P0012,1294,1168.0,1,Snowy,Winter,966.0,998.0,959.0,1019.25,91.42346525920054,2022,6,2,26
2022-07-04,S003,P0012,1168,670.0,1,Sunny,Spring,1294.0,966.0,1154.0,1103.0,151.52117563781943,2022,7,3,27
2022-07-11,S003,P0012,670,885.0,1,Sunny,Autumn,1168.0,1294.0,998.0,1106.5,153.24381444830627,2022,7,3,28
2022-07-18,S003,P0012,885,607.0,1,Rainy,Autumn,670.0,1168.0,966.0,1024.5,272.2223356008839,2022,7,3,29
2022-07-25,S003,P0012,607,1225.0,1,Rainy,Spring,885.0,670.0,1294.0,1004.25,280.89900320221903,2022,7,3,30
2022-08-01,S003,P0012,1225,1609.0,1,Rainy,Autumn,607.0,885.0,1168.0,832.5,253.3594284805684,2022,8,3,31
2022-08-08,S003,P0012,1609,782.0,1,Sunny,Autumn,1225.0,607.0,670.0,846.75,278.8409044598734,2022,8,3,32
2022-08-15,S003,P0012,782,952.0,1,Rainy,Autumn,1609.0,1225.0,885.0,1081.5,433.0554237046342,2022,8,3,33
2022-08-22,S003,P0012,952,1284.0,1,Rainy,Spring,782.0,1609.0,607.0,1055.75,451.311699383032,2022,8,3,34
2022-08-29,S003,P0012,1284,772.0,1,Snowy,Summer,952.0,782.0,1225.0,1142.0,360.86839706463667,2022,8,3,35
2022-09-05,S003,P0012,772,744.0,1,Sunny,Winter,1284.0,952.0,1609.0,1156.75,366.5527474548062,2022,9,3,36
2022-09-12,S003,P0012,744,1280.0,1,Cloudy,Winter,772.0,1284.0,782.0,947.5,239.05578149600763,2022,9,3,37
2022-09-19,S003,P0012,1280,1026.0,1,Cloudy,Summer,744.0,772.0,952.0,938.0,248.39753085192615,2022,9,3,38
2022-09-26,S003,P0012,1026,1100.0,1,Sunny,Autumn,1280.0,744.0,1284.0,1020.0,302.7518235563032,2022,9,3,39
