week_start_date,store_id,product_id,category,region,weekly_units_sold,weekly_units_ordered,avg_inventory_level,avg_price,avg_discount,avg_competitor_pricing,avg_demand_forecast,holiday_promotion_flag,dominant_weather_condition,dominant_seasonality,days_in_week
2023-08-21,S004,P0004,Groceries,West,839,386,283.42857142857144,48.635714285714286,12.857142857142858,50.23428571428571,121.37571428571428,1,Cloudy,Autumn,7
2023-08-28,S004,P0004,Toys,East,1004,870,195.14285714285714,47.84571428571429,7.142857142857143,48.402857142857144,146.14857142857142,1,Rainy,Spring,7
2023-09-04,S004,P0004,Clothing,South,898,787,260.2857142857143,64.19285714285715,11.428571428571429,64.32857142857142,138.23857142857145,1,Rainy,Spring,7
2023-09-11,S004,P0004,Clothing,South,929,697,309.7142857142857,59.25285714285714,10.714285714285714,59.06,136.93428571428572,1,Sunny,Autumn,7
2023-09-18,S004,P0004,Furniture,South,499,868,174.28571428571428,49.23857142857143,5.714285714285714,51.294285714285714,73.6742857142857,1,Sunny,Winter,7
2023-09-25,S004,P0004,Clothing,East,823,771,286.57142857142856,61.67,10.714285714285714,60.81,118.04714285714284,1,Sunny,Spring,7
2023-10-02,S004,P0004,Electronics,North,651,709,311.7142857142857,68.61571428571429,14.285714285714286,67.74428571428571,97.25285714285714,1,Rainy,Summer,7
2023-10-09,S004,P0004,Toys,North,1119,510,310.2857142857143,54.074285714285715,9.285714285714286,54.40857142857143,167.78,1,Cloudy,Summer,7
2023-10-16,S004,P0004,Electronics,East,783,853,295.42857142857144,66.0,12.857142857142858,64.42428571428572,122.60714285714285,1,Sunny,Autumn,7
2023-10-23,S004,P0004,Clothing,East,821,815,244.85714285714286,33.40571428571429,4.285714285714286,32.45428571428572,118.85285714285715,1,Sunny,Summer,7
2023-10-30,S004,P0004,Toys,West,663,622,221.14285714285714,61.89,10.0,62.715714285714284,101.38571428571429,1,Cloudy,Autumn,7
2023-11-06,S004,P0004,Toys,West,927,732,334.7142857142857,42.23857142857143,11.428571428571429,41.83714285714286,143.87571428571428,1,Sunny,Spring,7
2023-11-13,S004,P0004,Clothing,East,1661,628,317.85714285714283,56.04571428571428,10.0,57.31857142857143,237.6042857142857,1,Snowy,Spring,7
2023-11-20,S004,P0004,Electronics,East,1171,744,365.57142857142856,54.12428571428571,3.5714285714285716,53.175714285714285,173.6342857142857,1,Cloudy,Winter,7
2023-11-27,S004,P0004,Electronics,East,1082,840,308.85714285714283,51.83428571428571,10.714285714285714,53.777142857142856,161.76,1,Cloudy,Spring,7
2023-12-04,S004,P0004,Toys,West,587,917,174.28571428571428,41.910000000000004,11.428571428571429,41.81428571428571,95.41857142857144,1,Cloudy,Winter,7
2023-12-11,S004,P0004,Toys,East,688,989,239.57142857142858,53.31142857142857,12.857142857142858,53.60857142857143,102.11000000000001,1,Snowy,Spring,7
2023-12-18,S004,P0004,Clothing,South,939,679,302.57142857142856,60.794285714285714,11.428571428571429,60.550000000000004,139.43714285714287,1,Sunny,Winter,7
2023-12-25,S004,P0004,Electronics,West,712,761,185.14285714285714,72.32285714285715,10.0,72.24285714285715,106.80857142857144,1,Sunny,Summer,7
2022-01-03,S004,P0005,Furniture,East,1043,769,291.7142857142857,66.85428571428572,15.714285714285714,67.42428571428572,158.43,1,Snowy,Summer,7
2022-01-10,S004,P0005,Clothing,South,696,744,206.71428571428572,55.31285714285714,10.0,56.21857142857142,104.78,1,Snowy,Autumn,7
2022-01-17,S004,P0005,Electronics,West,1180,752,272.85714285714283,56.244285714285716,10.714285714285714,56.60857142857143,173.65857142857143,1,Rainy,Summer,7
2022-01-24,S004,P0005,Furniture,West,745,831,233.28571428571428,54.06571428571429,12.142857142857142,54.86571428571428,109.36571428571428,1,Cloudy,Spring,7
2022-01-31,S004,P0005,Electronics,East,1358,547,283.42857142857144,38.879999999999995,5.0,38.85285714285715,199.40285714285716,1,Cloudy,Autumn,7
2022-02-07,S004,P0005,Clothing,West,773,628,265.7142857142857,44.33857142857143,9.285714285714286,44.73857142857143,115.51142857142857,1,Snowy,Autumn,7
2022-02-14,S004,P0005,Furniture,North,933,450,347.0,73.99428571428572,9.285714285714286,73.70285714285714,143.24857142857144,1,Cloudy,Winter,7
2022-02-21,S004,P0005,Furniture,South,742,786,301.7142857142857,55.09285714285714,10.0,53.85285714285714,106.18714285714286,1,Sunny,Autumn,7
2022-02-28,S004,P0005,Electronics,West,931,782,201.14285714285714,57.90571428571428,7.142857142857143,57.402857142857144,135.74571428571429,1,Rainy,Summer,7
2022-03-07,S004,P0005,Toys,East,1038,760,226.85714285714286,55.73428571428571,10.0,56.07142857142857,156.6185714285714,1,Sunny,Summer,7
2022-03-14,S004,P0005,Toys,North,776,1075,277.0,59.31857142857143,12.857142857142858,58.75428571428571,113.44428571428571,1,Rainy,Spring,7
2022-03-21,S004,P0005,Clothing,East,809,786,257.57142857142856,51.58142857142857,10.714285714285714,52.69714285714286,121.55142857142857,1,Rainy,Spring,7
2022-03-28,S004,P0005,Electronics,South,1248,642,308.14285714285717,47.15,10.0,46.16285714285714,187.94285714285712,1,Rainy,Autumn,7
2022-04-04,S004,P0005,Groceries,North,1292,656,336.57142857142856,69.17714285714285,8.571428571428571,69.51285714285714,193.0142857142857,1,Rainy,Spring,7
2022-04-11,S004,P0005,Groceries,West,822,866,188.85714285714286,59.79571428571428,12.142857142857142,59.910000000000004,122.97571428571429,1,Snowy,Autumn,7
2022-04-18,S004,P0005,Furniture,North,987,571,246.57142857142858,49.868571428571435,9.285714285714286,49.970000000000006,146.61285714285714,1,Snowy,Summer,7
2022-04-25,S004,P0005,Furniture,East,1477,888,292.0,49.10857142857143,8.571428571428571,48.324285714285715,217.44142857142856,1,Sunny,Autumn,7
2022-05-02,S004,P0005,Clothing,East,1212,918,303.7142857142857,65.12285714285714,12.857142857142858,65.21714285714286,174.32857142857145,1,Cloudy,Summer,7
2022-05-09,S004,P0005,Toys,West,1248,1109,322.2857142857143,43.66285714285714,11.428571428571429,44.417142857142856,184.99714285714285,1,Cloudy,Autumn,7
2022-05-16,S004,P0005,Clothing,South,1197,701,291.7142857142857,77.54714285714286,12.142857142857142,77.14,177.69857142857146,1,Rainy,Spring,7
2022-05-23,S004,P0005,Electronics,North,1500,878,280.42857142857144,62.44,14.285714285714286,62.318571428571424,220.56857142857143,1,Cloudy,Summer,7
2022-05-30,S004,P0005,Clothing,East,1695,838,399.7142857142857,45.36571428571428,9.285714285714286,45.39857142857142,250.18142857142857,1,Snowy,Autumn,7
2022-06-06,S004,P0005,Furniture,East,700,979,339.0,64.14857142857143,15.0,64.77571428571429,106.53285714285714,1,Cloudy,Summer,7
2022-06-13,S004,P0005,Electronics,East,1091,766,206.42857142857142,38.74571428571429,10.0,41.09142857142857,156.35714285714286,1,Cloudy,Spring,7
2022-06-20,S004,P0005,Clothing,East,977,824,238.28571428571428,86.67,7.142857142857143,86.29714285714284,145.46571428571428,1,Rainy,Spring,7
2022-06-27,S004,P0005,Clothing,West,1105,726,288.57142857142856,45.075714285714284,7.857142857142857,44.98428571428571,164.59285714285716,1,Sunny,Autumn,7
2022-07-04,S004,P0005,Furniture,North,1144,799,231.14285714285714,51.82285714285714,11.428571428571429,50.66571428571428,168.33428571428573,1,Rainy,Autumn,7
2022-07-11,S004,P0005,Electronics,West,1357,908,280.7142857142857,46.825714285714284,10.714285714285714,48.722857142857144,202.79999999999998,1,Sunny,Summer,7
2022-07-18,S004,P0005,Furniture,North,897,497,319.14285714285717,38.651428571428575,8.571428571428571,37.548571428571435,130.75428571428571,1,Cloudy,Winter,7
2022-07-25,S004,P0005,Groceries,East,502,489,273.85714285714283,62.82142857142857,5.714285714285714,63.33,76.78428571428572,1,Snowy,Autumn,7
2022-08-01,S004,P0005,Furniture,West,983,776,228.42857142857142,54.544285714285714,8.571428571428571,53.220000000000006,146.4485714285714,1,Cloudy,Autumn,7
2022-08-08,S004,P0005,Groceries,South,1217,774,364.2857142857143,60.09428571428572,10.0,58.84571428571428,175.47285714285712,1,Sunny,Spring,7
2022-08-15,S004,P0005,Clothing,South,671,808,251.14285714285714,54.81285714285714,9.285714285714286,54.465714285714284,102.61428571428571,1,Sunny,Autumn,7
2022-08-22,S004,P0005,Electronics,East,1691,758,337.14285714285717,61.34571428571428,12.142857142857142,60.357142857142854,241.55428571428573,1,Cloudy,Summer,7
2022-08-29,S004,P0005,Furniture,East,823,563,193.28571428571428,51.730000000000004,11.428571428571429,52.44571428571429,124.14714285714285,1,Rainy,Winter,7
2022-09-05,S004,P0005,Electronics,North,1016,1029,302.14285714285717,66.48285714285714,8.571428571428571,66.10285714285715,149.69285714285712,1,Rainy,Spring,7
2022-09-12,S004,P0005,Electronics,North,621,856,190.14285714285714,69.59142857142857,9.285714285714286,69.79714285714286,94.09714285714287,1,Cloudy,Autumn,7
2022-09-19,S004,P0005,Clothing,East,466,689,230.57142857142858,41.09285714285714,5.714285714285714,41.08714285714286,70.58285714285715,1,Rainy,Autumn,7
2022-09-26,S004,P0005,Furniture,East,812,562,233.57142857142858,47.96857142857142,7.857142857142857,47.605714285714285,121.06142857142858,1,Snowy,Autumn,7
2022-10-03,S004,P0005,Toys,East,948,683,246.71428571428572,64.17571428571429,8.571428571428571,64.80428571428571,143.2057142857143,1,Cloudy,Summer,7
2022-10-10,S004,P0005,Clothing,East,1051,810,310.7142857142857,43.548571428571435,5.714285714285714,42.55142857142857,155.9257142857143,1,Cloudy,Winter,7
2022-10-17,S004,P0005,Groceries,East,806,766,207.71428571428572,61.370000000000005,12.142857142857142,61.11857142857143,124.94000000000001,1,Cloudy,Spring,7
2022-10-24,S004,P0005,Clothing,North,963,671,215.85714285714286,75.00428571428571,11.428571428571429,75.60571428571428,146.76571428571427,1,Cloudy,Autumn,7
2022-10-31,S004,P0005,Clothing,East,439,922,179.28571428571428,52.26428571428572,12.142857142857142,52.69571428571429,67.32428571428571,1,Cloudy,Winter,7
2022-11-07,S004,P0005,Toys,West,1122,1025,268.42857142857144,66.38000000000001,11.428571428571429,65.8157142857143,166.8942857142857,1,Snowy,Winter,7
2022-11-14,S004,P0005,Groceries,South,715,872,226.14285714285714,56.73142857142857,10.714285714285714,55.15857142857143,112.87571428571428,1,Sunny,Spring,7
2022-11-21,S004,P0005,Clothing,West,1225,576,330.2857142857143,58.03142857142858,13.571428571428571,58.60285714285715,180.93714285714285,1,Cloudy,Autumn,7
2022-11-28,S004,P0005,Clothing,West,1283,730,325.14285714285717,51.714285714285715,9.285714285714286,52.10285714285715,190.16428571428574,1,Snowy,Autumn,7
2022-12-05,S004,P0005,Furniture,North,627,765,206.57142857142858,57.074285714285715,13.571428571428571,54.70857142857143,96.61142857142856,1,Sunny,Spring,7
2022-12-12,S004,P0005,Electronics,North,870,906,268.85714285714283,41.01142857142857,7.142857142857143,40.83428571428572,127.53,1,Rainy,Autumn,7
2022-12-19,S004,P0005,Clothing,West,917,766,223.28571428571428,48.12285714285714,11.428571428571429,47.73714285714285,136.05,1,Rainy,Summer,7
2022-12-26,S004,P0005,Furniture,East,1029,498,292.0,67.68714285714286,10.0,67.57000000000001,145.16285714285715,1,Cloudy,Spring,7
2023-01-02,S004,P0005,Clothing,East,933,985,259.2857142857143,67.50285714285715,11.428571428571429,67.10285714285715,138.15285714285716,1,Sunny,Summer,7
2023-01-09,S004,P0005,Electronics,South,780,632,273.42857142857144,44.207142857142856,7.142857142857143,44.48571428571429,117.23,1,Cloudy,Winter,7
2023-01-16,S004,P0005,Furniture,South,1344,637,321.85714285714283,64.35857142857142,12.857142857142858,65.58571428571429,203.28142857142856,1,Cloudy,Winter,7
2023-01-23,S004,P0005,Toys,North,907,732,233.14285714285714,74.76285714285714,10.0,74.00714285714285,137.8685714285714,1,Rainy,Autumn,7
2023-01-30,S004,P0005,Groceries,North,352,569,166.85714285714286,63.89714285714286,7.857142857142857,64.25142857142858,52.5,1,Cloudy,Autumn,7
2023-02-06,S004,P0005,Furniture,East,1690,664,311.57142857142856,74.11142857142856,15.0,74.75714285714285,244.48000000000002,1,Cloudy,Autumn,7
2023-02-13,S004,P0005,Groceries,East,1565,588,413.57142857142856,43.11142857142857,10.0,41.70285714285715,225.88000000000002,1,Cloudy,Spring,7
2023-02-20,S004,P0005,Groceries,East,596,750,259.14285714285717,43.67142857142857,15.714285714285714,43.29714285714285,90.33714285714287,1,Cloudy,Autumn,7
2023-02-27,S004,P0005,Groceries,North,1175,777,264.7142857142857,45.970000000000006,11.428571428571429,44.401428571428575,172.6314285714286,1,Snowy,Autumn,7
2023-03-06,S004,P0005,Furniture,North,465,660,202.57142857142858,58.48428571428571,10.0,59.45,73.27857142857144,1,Rainy,Summer,7
2023-03-13,S004,P0005,Toys,East,979,1035,349.14285714285717,53.42857142857143,6.428571428571429,53.348571428571425,142.54,1,Cloudy,Summer,7
2023-03-20,S004,P0005,Furniture,West,986,751,285.7142857142857,56.49428571428571,8.571428571428571,57.01857142857143,145.7657142857143,1,Cloudy,Winter,7
2023-03-27,S004,P0005,Groceries,South,404,788,212.28571428571428,69.00714285714285,3.5714285714285716,70.10714285714286,65.03142857142856,1,Rainy,Winter,7
2023-04-03,S004,P0005,Furniture,West,515,866,226.0,46.95285714285715,10.714285714285714,46.81857142857143,75.17571428571429,1,Rainy,Winter,7
2023-04-10,S004,P0005,Clothing,North,684,542,207.85714285714286,40.175714285714285,10.714285714285714,40.94714285714286,99.4042857142857,1,Cloudy,Summer,7
2023-04-17,S004,P0005,Furniture,West,959,617,287.0,65.81714285714285,12.142857142857142,66.74428571428572,142.8114285714286,1,Cloudy,Winter,7
2023-04-24,S004,P0005,Furniture,North,1059,862,290.7142857142857,47.30285714285714,7.142857142857143,47.205714285714286,150.0014285714286,1,Rainy,Spring,7
2023-05-01,S004,P0005,Toys,North,1237,874,293.7142857142857,53.779999999999994,9.285714285714286,54.15857142857143,183.20142857142858,1,Snowy,Autumn,7
2023-05-08,S004,P0005,Electronics,North,1265,633,277.0,55.25428571428571,8.571428571428571,55.07,187.72142857142856,1,Sunny,Winter,7
2023-05-15,S004,P0005,Clothing,South,966,917,238.57142857142858,56.424285714285716,7.857142857142857,56.86,140.83714285714285,1,Rainy,Autumn,7
2023-05-22,S004,P0005,Furniture,South,905,815,328.42857142857144,57.30857142857143,5.0,57.49428571428571,136.3114285714286,1,Snowy,Summer,7
2023-05-29,S004,P0005,Groceries,North,891,738,274.85714285714283,48.75571428571429,10.0,50.787142857142854,132.65285714285713,1,Cloudy,Winter,7
2023-06-05,S004,P0005,Furniture,North,997,955,286.2857142857143,52.32285714285714,9.285714285714286,54.44714285714286,147.59285714285716,1,Cloudy,Autumn,7
2023-06-12,S004,P0005,Furniture,North,1194,812,369.2857142857143,57.87285714285714,16.428571428571427,58.43857142857143,175.1057142857143,1,Cloudy,Autumn,7
2023-06-19,S004,P0005,Clothing,North,882,797,272.85714285714283,35.651428571428575,13.571428571428571,34.972857142857144,134.24857142857144,1,Cloudy,Autumn,7
2023-06-26,S004,P0005,Groceries,North,1070,940,316.57142857142856,73.22571428571429,11.428571428571429,73.03428571428572,154.75571428571428,1,Cloudy,Autumn,7
2023-07-03,S004,P0005,Electronics,South,322,881,139.71428571428572,56.63285714285714,11.428571428571429,56.43571428571429,58.385714285714286,1,Sunny,Winter,7
2023-07-10,S004,P0005,Furniture,South,1462,946,326.2857142857143,55.082857142857144,10.714285714285714,55.54,215.5614285714286,1,Snowy,Spring,7
2023-07-17,S004,P0005,Clothing,East,634,633,159.57142857142858,32.33571428571428,13.571428571428571,29.428571428571427,95.70714285714287,1,Cloudy,Autumn,7
2023-07-24,S004,P0005,Clothing,East,1403,601,323.7142857142857,61.174285714285716,12.857142857142858,60.08571428571429,208.5614285714286,1,Snowy,Winter,7
2023-07-31,S004,P0005,Furniture,East,912,477,252.28571428571428,51.66428571428571,7.857142857142857,50.83142857142857,136.06714285714287,1,Sunny,Summer,7
2023-08-07,S004,P0005,Toys,South,1400,636,296.2857142857143,49.53857142857142,7.142857142857143,48.91142857142857,208.81,1,Sunny,Autumn,7
2023-08-14,S004,P0005,Groceries,North,473,773,252.42857142857142,79.61285714285714,12.142857142857142,80.73571428571428,73.46714285714286,1,Sunny,Winter,7
2023-08-21,S004,P0005,Electronics,South,1295,801,270.42857142857144,79.28857142857143,10.714285714285714,80.48428571428572,188.32714285714286,1,Rainy,Winter,7
2023-08-28,S004,P0005,Electronics,South,624,635,241.71428571428572,60.86857142857143,7.857142857142857,63.424285714285716,92.9342857142857,1,Snowy,Summer,7
2023-09-04,S004,P0005,Clothing,East,428,824,215.14285714285714,52.34285714285714,10.0,51.72428571428571,67.03857142857143,1,Cloudy,Autumn,7
2023-09-11,S004,P0005,Clothing,North,662,626,259.42857142857144,71.10428571428572,10.714285714285714,70.89,100.13428571428572,1,Cloudy,Spring,7
2023-09-18,S004,P0005,Electronics,South,1062,721,379.85714285714283,50.291428571428575,9.285714285714286,48.51714285714286,151.69714285714286,1,Sunny,Autumn,7
2023-09-25,S004,P0005,Electronics,East,835,836,264.42857142857144,62.480000000000004,10.0,61.68571428571429,119.45142857142856,1,Cloudy,Autumn,7
2023-10-02,S004,P0005,Groceries,West,1415,492,303.14285714285717,48.76142857142857,9.285714285714286,48.089999999999996,202.44857142857146,1,Rainy,Spring,7
2023-10-09,S004,P0005,Groceries,South,910,595,306.14285714285717,64.19,10.714285714285714,63.862857142857145,134.40142857142857,1,Cloudy,Winter,7
2023-10-16,S004,P0005,Furniture,East,1164,799,302.0,56.36571428571428,8.571428571428571,55.66142857142857,170.42857142857142,1,Sunny,Spring,7
2023-10-23,S004,P0005,Furniture,East,665,917,260.85714285714283,56.97428571428571,11.428571428571429,54.93571428571429,98.85142857142857,1,Cloudy,Spring,7
2023-10-30,S004,P0005,Furniture,North,884,963,320.0,64.03285714285714,4.285714285714286,63.88857142857143,135.22714285714287,1,Rainy,Spring,7
2023-11-06,S004,P0005,Clothing,North,352,1015,169.85714285714286,69.18857142857142,5.714285714285714,69.77571428571429,50.040000000000006,1,Cloudy,Winter,7
2023-11-13,S004,P0005,Electronics,West,689,771,285.14285714285717,63.67714285714286,11.428571428571429,65.92714285714285,100.11428571428571,1,Cloudy,Autumn,7
2023-11-20,S004,P0005,Clothing,South,798,739,380.2857142857143,51.32857142857143,10.714285714285714,51.59285714285714,115.57857142857142,1,Rainy,Summer,7
2023-11-27,S004,P0005,Clothing,North,1280,909,271.42857142857144,35.712857142857146,5.0,36.285714285714285,190.51999999999998,1,Cloudy,Summer,7
2023-12-04,S004,P0005,Toys,North,620,825,187.57142857142858,61.73142857142857,12.142857142857142,60.62714285714286,91.50714285714285,1,Cloudy,Spring,7
2023-12-11,S004,P0005,Toys,South,1136,856,267.42857142857144,53.73714285714285,8.571428571428571,53.0,165.32285714285715,1,Rainy,Autumn,7
2023-12-18,S004,P0005,Clothing,North,1159,887,274.57142857142856,53.93142857142857,8.571428571428571,53.77571428571429,169.03285714285715,1,Rainy,Autumn,7
2023-12-25,S004,P0005,Furniture,East,839,803,264.85714285714283,54.607142857142854,5.0,53.87571428571429,121.17857142857143,1,Sunny,Summer,7
2022-01-03,S004,P0006,Electronics,East,1199,839,347.14285714285717,55.43714285714285,10.0,55.48714285714285,178.03142857142856,1,Cloudy,Autumn,7
2022-01-10,S004,P0006,Toys,North,776,612,243.42857142857142,47.25,10.714285714285714,47.769999999999996,116.20714285714287,1,Sunny,Winter,7
2022-01-17,S004,P0006,Electronics,North,413,879,255.14285714285714,51.5,9.285714285714286,52.690000000000005,67.63714285714286,1,Rainy,Autumn,7
2022-01-24,S004,P0006,Electronics,North,1445,911,326.14285714285717,47.25,10.714285714285714,48.324285714285715,212.26285714285714,1,Cloudy,Autumn,7
2022-01-31,S004,P0006,Clothing,North,982,1062,274.57142857142856,47.96857142857142,10.714285714285714,49.05142857142857,145.55142857142857,1,Snowy,Summer,7
2022-02-07,S004,P0006,Clothing,North,670,555,135.85714285714286,35.480000000000004,9.285714285714286,35.04857142857143,96.21857142857142,1,Rainy,Spring,7
2022-02-14,S004,P0006,Electronics,North,704,977,249.57142857142858,39.01714285714286,7.142857142857143,39.12428571428571,101.45857142857143,1,Rainy,Autumn,7
2022-02-21,S004,P0006,Furniture,West,834,670,311.7142857142857,61.354285714285716,7.857142857142857,62.190000000000005,128.37285714285716,1,Rainy,Autumn,7
2022-02-28,S004,P0006,Clothing,North,1408,1007,304.85714285714283,61.71714285714285,10.714285714285714,62.277142857142856,195.38285714285715,1,Snowy,Autumn,7
2022-03-07,S004,P0006,Groceries,East,621,1080,274.57142857142856,47.20142857142857,8.571428571428571,47.75857142857143,90.78285714285714,1,Cloudy,Summer,7
2022-03-14,S004,P0006,Groceries,South,1083,605,317.7142857142857,62.32857142857143,13.571428571428571,63.16285714285714,155.2357142857143,1,Rainy,Spring,7
2022-03-21,S004,P0006,Furniture,West,1126,633,271.57142857142856,52.24,5.714285714285714,52.90714285714286,170.99714285714285,1,Cloudy,Summer,7
2022-03-28,S004,P0006,Clothing,South,1167,991,333.7142857142857,68.17,9.285714285714286,69.16,173.06,1,Cloudy,Winter,7
2022-04-04,S004,P0006,Toys,South,754,885,246.28571428571428,49.02285714285714,10.714285714285714,48.83142857142857,110.64,1,Cloudy,Autumn,7
2022-04-11,S004,P0006,Furniture,West,1011,711,350.57142857142856,55.85142857142858,6.428571428571429,57.58714285714286,148.25857142857143,1,Cloudy,Spring,7
2022-04-18,S004,P0006,Clothing,East,1363,631,282.85714285714283,49.06714285714286,16.428571428571427,48.46857142857143,200.31571428571428,1,Rainy,Spring,7
2022-04-25,S004,P0006,Clothing,South,1381,868,320.85714285714283,44.49571428571429,11.428571428571429,44.575714285714284,198.3014285714286,1,Sunny,Winter,7
2022-05-02,S004,P0006,Groceries,South,1011,617,212.42857142857142,60.86571428571428,11.428571428571429,60.30714285714286,150.63285714285715,1,Cloudy,Autumn,7
2022-05-09,S004,P0006,Clothing,North,865,528,295.14285714285717,53.30428571428571,7.857142857142857,55.34571428571428,127.48428571428573,1,Cloudy,Summer,7
2022-05-16,S004,P0006,Electronics,West,757,693,311.2857142857143,57.357142857142854,12.142857142857142,57.06428571428571,111.83857142857143,1,Rainy,Spring,7
2022-05-23,S004,P0006,Clothing,South,848,828,351.7142857142857,60.42142857142857,8.571428571428571,61.035714285714285,124.74428571428572,1,Snowy,Autumn,7
2022-05-30,S004,P0006,Electronics,North,532,505,140.42857142857142,54.20428571428572,14.285714285714286,55.19285714285714,85.52142857142859,1,Rainy,Summer,7
2022-06-06,S004,P0006,Clothing,North,994,732,245.0,58.85000000000001,9.285714285714286,59.50142857142857,148.98285714285717,1,Snowy,Autumn,7
2022-06-13,S004,P0006,Toys,West,816,859,263.7142857142857,57.73142857142857,11.428571428571429,58.39714285714286,122.88571428571429,1,Snowy,Summer,7
2022-06-20,S004,P0006,Toys,South,1076,672,237.42857142857142,61.89714285714285,13.571428571428571,62.05428571428571,157.3057142857143,1,Sunny,Summer,7
2022-06-27,S004,P0006,Clothing,West,1377,652,311.14285714285717,65.08571428571427,12.142857142857142,64.82857142857144,198.1885714285714,1,Cloudy,Spring,7
2022-07-04,S004,P0006,Toys,South,783,508,203.14285714285714,56.644285714285715,5.714285714285714,56.86714285714286,116.86714285714285,1,Rainy,Summer,7
2022-07-11,S004,P0006,Clothing,West,1356,793,319.2857142857143,68.11571428571429,7.142857142857143,67.05428571428571,195.03714285714287,1,Cloudy,Autumn,7
2022-07-18,S004,P0006,Furniture,East,825,734,220.71428571428572,53.26,10.714285714285714,53.582857142857144,128.19857142857146,1,Cloudy,Spring,7
2022-07-25,S004,P0006,Groceries,North,463,811,262.42857142857144,62.21,10.714285714285714,60.08571428571428,72.77285714285715,1,Sunny,Summer,7
2022-08-01,S004,P0006,Clothing,East,1017,875,217.42857142857142,61.00714285714286,9.285714285714286,61.65428571428572,146.03857142857143,1,Sunny,Autumn,7
2022-08-08,S004,P0006,Electronics,South,318,688,205.71428571428572,68.51142857142858,5.0,68.26,47.145714285714284,1,Sunny,Autumn,7
2022-08-15,S004,P0006,Toys,North,1006,805,217.71428571428572,46.32857142857143,9.285714285714286,46.86571428571428,152.56857142857143,1,Snowy,Winter,7
2022-08-22,S004,P0006,Electronics,West,1532,702,363.2857142857143,23.080000000000002,7.142857142857143,24.002857142857145,227.53571428571428,1,Rainy,Autumn,7
2022-08-29,S004,P0006,Groceries,East,1189,672,289.0,33.38,9.285714285714286,33.02857142857143,176.7671428571429,1,Snowy,Summer,7
2022-09-05,S004,P0006,Clothing,West,654,735,170.57142857142858,47.89714285714285,4.285714285714286,47.487142857142864,97.56714285714285,1,Cloudy,Autumn,7
2022-09-12,S004,P0006,Clothing,West,946,751,249.71428571428572,38.48285714285714,8.571428571428571,39.50428571428572,139.3814285714286,1,Sunny,Autumn,7
2022-09-19,S004,P0006,Clothing,South,1068,830,266.0,69.03857142857143,12.142857142857142,67.88857142857144,160.42000000000002,1,Rainy,Spring,7
2022-09-26,S004,P0006,Electronics,North,852,951,250.57142857142858,49.29714285714285,10.714285714285714,48.30428571428571,126.84428571428573,1,Rainy,Autumn,7
2022-10-03,S004,P0006,Clothing,South,895,667,244.14285714285714,62.69571428571429,11.428571428571429,62.854285714285716,129.85714285714286,1,Rainy,Winter,7
2022-10-10,S004,P0006,Clothing,North,1332,838,267.85714285714283,54.15428571428571,12.142857142857142,53.56285714285714,198.7942857142857,1,Snowy,Summer,7
2022-10-17,S004,P0006,Clothing,East,1003,822,287.85714285714283,60.64714285714285,10.714285714285714,60.137142857142855,145.2942857142857,1,Sunny,Winter,7
2022-10-24,S004,P0006,Furniture,West,1140,601,278.57142857142856,47.9,10.0,49.452857142857134,167.96857142857144,1,Snowy,Autumn,7
2022-10-31,S004,P0006,Electronics,West,946,650,336.0,58.53142857142858,10.714285714285714,59.324285714285715,140.47142857142856,1,Sunny,Autumn,7
2022-11-07,S004,P0006,Clothing,East,661,655,263.0,56.02571428571429,13.571428571428571,56.129999999999995,103.58571428571429,1,Snowy,Summer,7
2022-11-14,S004,P0006,Toys,South,712,480,271.0,65.20571428571428,8.571428571428571,65.09714285714286,107.49714285714286,1,Snowy,Spring,7
2022-11-21,S004,P0006,Toys,South,1037,830,260.42857142857144,57.80285714285714,12.142857142857142,57.19714285714286,153.6185714285714,1,Snowy,Autumn,7
2022-11-28,S004,P0006,Clothing,North,957,826,276.42857142857144,55.32142857142857,13.571428571428571,55.61714285714286,138.37285714285716,1,Cloudy,Autumn,7
2022-12-05,S004,P0006,Toys,South,900,949,266.85714285714283,36.81,7.142857142857143,37.019999999999996,133.8085714285714,1,Sunny,Winter,7
2022-12-12,S004,P0006,Furniture,South,1126,792,300.85714285714283,71.83428571428571,6.428571428571429,73.89,166.0614285714286,1,Snowy,Autumn,7
2022-12-19,S004,P0006,Furniture,South,865,844,222.0,55.58,12.857142857142858,56.43428571428571,126.54428571428572,1,Cloudy,Autumn,7
2022-12-26,S004,P0006,Furniture,North,1354,878,312.42857142857144,44.25428571428571,9.285714285714286,44.607142857142854,197.89714285714285,1,Sunny,Winter,7
2023-01-02,S004,P0006,Toys,East,691,689,212.85714285714286,67.83428571428571,12.142857142857142,68.20714285714287,100.26428571428572,1,Cloudy,Spring,7
2023-01-09,S004,P0006,Furniture,North,1296,888,275.14285714285717,31.025714285714287,13.571428571428571,30.624285714285715,191.7428571428571,1,Sunny,Autumn,7
2023-01-16,S004,P0006,Clothing,West,738,984,255.14285714285714,54.48857142857143,15.0,56.042857142857144,116.05714285714285,1,Cloudy,Winter,7
2023-01-23,S004,P0006,Groceries,North,711,738,235.14285714285714,70.10285714285715,7.857142857142857,70.45857142857143,106.28285714285714,1,Cloudy,Spring,7
