week_start_date,store_id,product_id,weekly_units_sold,target_next_week,holiday_promotion_flag,dominant_weather_condition,dominant_seasonality,lag_1,lag_2,lag_4,rolling_mean_4,rolling_std_4,year,month,quarter,week_of_year
2022-07-25,S003,P0016,1446,1469.0,1,Sunny,Summer,1256.0,1017.0,1019.0,1083.25,115.67879379269567,2022,7,3,30
2022-08-01,S003,P0016,1469,766.0,1,Cloudy,Autumn,1446.0,1256.0,1041.0,1190.0,201.67796111623008,2022,8,3,31
2022-08-08,S003,P0016,766,644.0,1,Cloudy,Summer,1469.0,1446.0,1017.0,1297.0,209.65527261038028,2022,8,3,32
2022-08-15,S003,P0016,644,1550.0,1,Cloudy,Autumn,766.0,1469.0,1256.0,1234.25,326.4336328668758,2022,8,3,33
2022-08-22,S003,P0016,1550,1017.0,1,Cloudy,Autumn,644.0,766.0,1446.0,1081.25,437.4024653184597,2022,8,3,34
2022-08-29,S003,P0016,1017,1560.0,1,Rainy,Summer,1550.0,644.0,1469.0,1107.25,468.3099934872196,2022,8,3,35
2022-09-05,S003,P0016,1560,977.0,1,Snowy,Winter,1017.0,1550.0,766.0,994.25,401.72492661853374,2022,9,3,36
2022-09-12,S003,P0016,977,883.0,1,Sunny,Spring,1560.0,1017.0,644.0,1192.75,445.1646699069153,2022,9,3,37
2022-09-19,S003,P0016,883,1443.0,1,Cloudy,Summer,977.0,1560.0,1550.0,1276.0,322.6008886121252,2022,9,3,38
2022-09-26,S003,P0016,1443,1029.0,1,Sunny,Summer,883.0,977.0,1017.0,1109.25,305.70396900705464,2022,9,3,39
2022-10-03,S003,P0016,1029,1112.0,1,Rainy,Winter,1443.0,883.0,1560.0,1215.75,335.59635973393125,2022,10,4,40
2022-10-10,S003,P0016,1112,745.0,1,Rainy,Autumn,1029.0,1443.0,977.0,1083.0,247.48872028168526,2022,10,4,41
2022-10-17,S003,P0016,745,1278.0,1,Sunny,Summer,1112.0,1029.0,883.0,1116.75,237.20648529638945,2022,10,4,42
2022-10-24,S003,P0016,1278,1243.0,1,Rainy,Summer,745.0,1112.0,1443.0,1082.25,287.2854271742064,2022,10,4,43
2022-10-31,S003,P0016,1243,904.0,1,Cloudy,Autumn,1278.0,745.0,1029.0,1041.0,222.83775861973274,2022,10,4,44
2022-11-07,S003,P0016,904,1388.0,1,Snowy,Spring,1243.0,1278.0,1112.0,1094.5,243.70815880201107,2022,11,4,45
2022-11-14,S003,P0016,1388,587.0,1,Cloudy,Autumn,904.0,1243.0,745.0,1042.5,260.35168522596433,2022,11,4,46
2022-11-21,S003,P0016,587,1363.0,1,Sunny,Summer,1388.0,904.0,1278.0,1203.25,208.84663431969926,2022,11,4,47
2022-11-28,S003,P0016,1363,1060.0,1,Snowy,Autumn,587.0,1388.0,1243.0,1030.5,358.54195477423974,2022,11,4,48
2022-12-05,S003,P0016,1060,904.0,1,Cloudy,Autumn,1363.0,587.0,904.0,1060.5,386.2024512264687,2022,12,4,49
2022-12-12,S003,P0016,904,728.0,1,Cloudy,Summer,1060.0,1363.0,1388.0,1099.5,372.77383670710174,2022,12,4,50
2022-12-19,S003,P0016,728,661.0,1,Sunny,Autumn,904.0,1060.0,587.0,978.5,323.1640450297645,2022,12,4,51
2022-12-26,S003,P0016,661,715.0,1,Cloudy,Summer,728.0,904.0,1363.0,1013.75,269.451758205434,2022,12,4,52
2023-01-02,S003,P0016,715,1004.0,1,Snowy,Spring,661.0,728.0,1060.0,838.25,179.8784311694978,2023,1,1,1
2023-01-09,S003,P0016,1004,1444.0,1,Cloudy,Autumn,715.0,661.0,904.0,752.0,105.40398474440993,2023,1,1,2
2023-01-16,S003,P0016,1444,738.0,1,Snowy,Winter,1004.0,715.0,728.0,777.0,154.08871903333196,2023,1,1,3
2023-01-23,S003,P0016,738,962.0,1,Snowy,Summer,1444.0,1004.0,661.0,956.0,358.4940724754033,2023,1,1,4
2023-01-30,S003,P0016,962,1077.0,1,Sunny,Autumn,738.0,1444.0,715.0,975.25,338.90546862903574,2023,1,1,5
2023-02-06,S003,P0016,1077,1017.0,1,Rainy,Winter,962.0,738.0,1004.0,1037.0,295.3890090485194,2023,2,1,6
2023-02-13,S003,P0016,1017,703.0,1,Cloudy,Summer,1077.0,962.0,1444.0,1055.25,294.9252730212626,2023,2,1,7
2023-02-20,S003,P0016,703,581.0,1,Snowy,Autumn,1017.0,1077.0,738.0,948.5,147.983107144024,2023,2,1,8
2023-02-27,S003,P0016,581,1242.0,1,Rainy,Autumn,703.0,1017.0,962.0,939.75,164.67214903154192,2023,2,1,9
2023-03-06,S003,P0016,1242,993.0,1,Rainy,Spring,581.0,703.0,1077.0,844.5,240.32408673844247,2023,3,1,10
2023-03-13,S003,P0016,993,1433.0,1,Rainy,Spring,1242.0,581.0,1017.0,885.75,300.22810772255554,2023,3,1,11
2023-03-20,S003,P0016,1433,1754.0,1,Rainy,Autumn,993.0,1242.0,703.0,879.75,296.9527178974229,2023,3,1,12
2023-03-27,S003,P0016,1754,1573.0,1,Cloudy,Winter,1433.0,993.0,581.0,1062.25,367.9505175065432,2023,3,1,13
2023-04-03,S003,P0016,1573,488.0,1,Rainy,Winter,1754.0,1433.0,1242.0,1355.5,320.98650023534134,2023,4,2,14
2023-04-10,S003,P0016,488,1108.0,1,Rainy,Summer,1573.0,1754.0,993.0,1438.25,324.61810896292593,2023,4,2,15
2023-04-17,S003,P0016,1108,594.0,1,Cloudy,Autumn,488.0,1573.0,1433.0,1312.0,564.8309481605974,2023,4,2,16
2023-04-24,S003,P0016,594,1131.0,1,Snowy,Autumn,1108.0,488.0,1754.0,1230.75,564.9987463112931,2023,4,2,17
2023-05-01,S003,P0016,1131,1232.0,1,Cloudy,Winter,594.0,1108.0,1573.0,940.75,500.97596416062356,2023,5,2,18
2023-05-08,S003,P0016,1232,415.0,1,Snowy,Winter,1131.0,594.0,488.0,830.25,336.91974811023834,2023,5,2,19
2023-05-15,S003,P0016,415,1011.0,1,Rainy,Summer,1232.0,1131.0,1108.0,1016.25,286.6058559531998,2023,5,2,20
2023-05-22,S003,P0016,1011,450.0,1,Rainy,Winter,415.0,1232.0,594.0,843.0,399.7707676489946,2023,5,2,21
2023-05-29,S003,P0016,450,1190.0,1,Snowy,Winter,1011.0,415.0,1131.0,947.25,366.15149414779995,2023,5,2,22
2023-06-05,S003,P0016,1190,1160.0,1,Rainy,Summer,450.0,1011.0,1232.0,777.0,408.1478490285922,2023,6,2,23
2023-06-12,S003,P0016,1160,1130.0,1,Snowy,Winter,1190.0,450.0,415.0,766.5,392.79214180870076,2023,6,2,24
2023-06-19,S003,P0016,1130,910.0,1,Sunny,Winter,1160.0,1190.0,1011.0,952.75,344.18539093536936,2023,6,2,25
2023-06-26,S003,P0016,910,1047.0,1,Cloudy,Summer,1130.0,1160.0,450.0,982.5,355.84406697316126,2023,6,2,26
2023-07-03,S003,P0016,1047,1022.0,1,Cloudy,Spring,910.0,1130.0,1190.0,1097.5,127.37739202856844,2023,7,3,27
2023-07-10,S003,P0016,1022,913.0,1,Cloudy,Summer,1047.0,910.0,1160.0,1061.75,111.88796479812429,2023,7,3,28
2023-07-17,S003,P0016,913,1077.0,1,Rainy,Summer,1022.0,1047.0,1130.0,1027.25,90.77949474780259,2023,7,3,29
2023-07-24,S003,P0016,1077,952.0,1,Rainy,Spring,913.0,1022.0,910.0,973.0,71.75421009715284,2023,7,3,30
2023-07-31,S003,P0016,952,1023.0,1,Cloudy,Spring,1077.0,913.0,1047.0,1014.75,71.46269423039075,2023,7,3,31
2023-08-07,S003,P0016,1023,1024.0,1,Sunny,Summer,952.0,1077.0,1022.0,991.0,72.94290004288519,2023,8,3,32
2023-08-14,S003,P0016,1024,1056.0,1,Sunny,Winter,1023.0,952.0,913.0,991.25,73.08613639626195,2023,8,3,33
2023-08-21,S003,P0016,1056,1124.0,1,Sunny,Winter,1024.0,1023.0,1077.0,1019.0,51.296523598904734,2023,8,3,34
2023-08-28,S003,P0016,1124,453.0,1,Rainy,Spring,1056.0,1024.0,952.0,1013.75,43.92702281435647,2023,8,3,35
2023-09-04,S003,P0016,453,697.0,1,Rainy,Autumn,1124.0,1056.0,1023.0,1056.75,47.380551565661385,2023,9,3,36
2023-09-11,S003,P0016,697,484.0,1,Snowy,Spring,453.0,1124.0,1024.0,914.25,310.31422246920357,2023,9,3,37
2023-09-18,S003,P0016,484,1021.0,1,Cloudy,Autumn,697.0,453.0,1056.0,832.5,314.80417193338855,2023,9,3,38
2023-09-25,S003,P0016,1021,847.0,1,Snowy,Autumn,484.0,697.0,1124.0,689.5,309.30513520901417,2023,9,3,39
2023-10-02,S003,P0016,847,711.0,1,Cloudy,Summer,1021.0,484.0,453.0,663.75,261.69877722297423,2023,10,4,40
2023-10-09,S003,P0016,711,938.0,1,Snowy,Autumn,847.0,1021.0,697.0,762.25,227.89964896857524,2023,10,4,41
2023-10-16,S003,P0016,938,883.0,1,Cloudy,Summer,711.0,847.0,484.0,765.75,226.6677083309394,2023,10,4,42
2023-10-23,S003,P0016,883,1062.0,1,Cloudy,Summer,938.0,711.0,1021.0,879.25,132.78146205953004,2023,10,4,43
2023-10-30,S003,P0016,1062,1523.0,1,Cloudy,Autumn,883.0,938.0,847.0,844.75,96.70013788338896,2023,10,4,44
2023-11-06,S003,P0016,1523,850.0,1,Rainy,Autumn,1062.0,883.0,711.0,898.5,145.70403792162523,2023,11,4,45
2023-11-13,S003,P0016,850,818.0,1,Rainy,Spring,1523.0,1062.0,938.0,1101.5,290.80176523994186,2023,11,4,46
2023-11-20,S003,P0016,818,1561.0,1,Rainy,Summer,850.0,1523.0,883.0,1079.5,309.98978477792826,2023,11,4,47
2023-11-27,S003,P0016,1561,1192.0,1,Rainy,Spring,818.0,850.0,1062.0,1063.25,325.0614044556294,2023,11,4,48
2023-12-04,S003,P0016,1192,628.0,1,Cloudy,Autumn,1561.0,818.0,1523.0,1188.0,409.26682412984917,2023,12,4,49
2023-12-11,S003,P0016,628,681.0,1,Cloudy,Winter,1192.0,1561.0,850.0,1105.25,347.80202702111956,2023,12,4,50
2023-12-18,S003,P0016,681,982.0,1,Cloudy,Winter,628.0,1192.0,818.0,1049.75,413.59914168189425,2023,12,4,51
2023-12-25,S003,P0016,982,150.0,1,Sunny,Spring,681.0,628.0,1561.0,1015.5,443.7600703082688,2023,12,4,52
2022-01-24,S003,P0017,636,1243.0,1,Sunny,Autumn,1295.0,771.0,202.0,849.75,484.12489779670125,2022,1,1,4
2022-01-31,S003,P0017,1243,788.0,1,Snowy,Winter,636.0,1295.0,1131.0,958.25,306.67613210029845,2022,1,1,5
2022-02-07,S003,P0017,788,774.0,1,Rainy,Autumn,1243.0,636.0,771.0,986.25,331.79047103053813,2022,2,1,6
2022-02-14,S003,P0017,774,730.0,1,Cloudy,Winter,788.0,1243.0,1295.0,990.5,328.2036969119427,2022,2,1,7
2022-02-21,S003,P0017,730,840.0,1,Sunny,Summer,774.0,788.0,636.0,860.25,264.2251249723736,2022,2,1,8
2022-02-28,S003,P0017,840,782.0,1,Sunny,Spring,730.0,774.0,1243.0,883.75,240.7715030203251,2022,2,1,9
2022-03-07,S003,P0017,782,869.0,1,Sunny,Summer,840.0,730.0,788.0,783.0,45.328431107490246,2022,3,1,10
2022-03-14,S003,P0017,869,1261.0,1,Cloudy,Winter,782.0,840.0,774.0,781.5,45.206931621892785,2022,3,1,11
2022-03-21,S003,P0017,1261,1024.0,1,Rainy,Winter,869.0,782.0,730.0,805.25,61.845910670524326,2022,3,1,12
2022-03-28,S003,P0017,1024,852.0,1,Sunny,Autumn,1261.0,869.0,840.0,938.0,218.3498721471263,2022,3,1,13
2022-04-04,S003,P0017,852,1115.0,1,Snowy,Summer,1024.0,1261.0,782.0,984.0,210.04602670208507,2022,4,2,14
2022-04-11,S003,P0017,1115,1038.0,1,Rainy,Summer,852.0,1024.0,869.0,1001.5,189.5195680310251,2022,4,2,15
2022-04-18,S003,P0017,1038,1115.0,1,Rainy,Spring,1115.0,852.0,1261.0,1063.0,171.22110461817,2022,4,2,16
2022-04-25,S003,P0017,1115,912.0,1,Snowy,Winter,1038.0,1115.0,1024.0,1007.25,110.96358261459635,2022,4,2,17
2022-05-02,S003,P0017,912,1007.0,1,Rainy,Autumn,1115.0,1038.0,852.0,1030.0,124.09405035428976,2022,5,2,18
2022-05-09,S003,P0017,1007,1196.0,1,Snowy,Winter,912.0,1115.0,1115.0,1045.0,95.80883744902134,2022,5,2,19
2022-05-16,S003,P0017,1196,1406.0,1,Sunny,Autumn,1007.0,912.0,1038.0,1018.0,83.99603165229301,2022,5,2,20
2022-05-23,S003,P0017,1406,896.0,1,Rainy,Autumn,1196.0,1007.0,1115.0,1057.5,124.1088232157555,2022,5,2,21
2022-05-30,S003,P0017,896,884.0,1,Rainy,Summer,1406.0,1196.0,912.0,1130.25,218.46796103776774,2022,5,2,22
2022-06-06,S003,P0017,884,482.0,1,Snowy,Spring,896.0,1406.0,1007.0,1126.25,223.87552344997343,2022,6,2,23
2022-06-13,S003,P0017,482,1038.0,1,Cloudy,Spring,884.0,896.0,1196.0,1095.5,252.35094610482366,2022,6,2,24
2022-06-20,S003,P0017,1038,943.0,1,Cloudy,Spring,482.0,884.0,1406.0,917.0,378.53929782784735,2022,6,2,25
2022-06-27,S003,P0017,943,1149.0,1,Sunny,Spring,1038.0,482.0,896.0,825.0,239.12339910598413,2022,6,2,26
2022-07-04,S003,P0017,1149,711.0,1,Snowy,Autumn,943.0,1038.0,884.0,836.75,244.86101499966554,2022,7,3,27
2022-07-11,S003,P0017,711,1070.0,1,Sunny,Spring,1149.0,943.0,482.0,903.0,293.01990831113574,2022,7,3,28
2022-07-18,S003,P0017,1070,718.0,1,Rainy,Winter,711.0,1149.0,1038.0,960.25,186.27466279663395,2022,7,3,29
2022-07-25,S003,P0017,718,872.0,1,Cloudy,Summer,1070.0,711.0,943.0,968.25,191.34501996829275,2022,7,3,30
2022-08-01,S003,P0017,872,945.0,1,Rainy,Winter,718.0,1070.0,1149.0,912.0,230.34032792081024,2022,8,3,31
2022-08-08,S003,P0017,945,1050.0,1,Cloudy,Spring,872.0,718.0,711.0,842.75,168.7391971850833,2022,8,3,32
2022-08-15,S003,P0017,1050,1141.0,1,Cloudy,Spring,945.0,872.0,1070.0,901.25,146.99971655301377,2022,8,3,33
2022-08-22,S003,P0017,1141,851.0,1,Snowy,Winter,1050.0,945.0,718.0,896.25,139.4952209456166,2022,8,3,34
2022-08-29,S003,P0017,851,1262.0,1,Cloudy,Spring,1141.0,1050.0,872.0,1002.0,118.00282482494363,2022,8,3,35
2022-09-05,S003,P0017,1262,998.0,1,Cloudy,Winter,851.0,1141.0,945.0,996.75,125.91630818391371,2022,9,3,36
2022-09-12,S003,P0017,998,899.0,1,Sunny,Autumn,1262.0,851.0,1050.0,1076.0,173.3224355548533,2022,9,3,37
2022-09-19,S003,P0017,899,1569.0,1,Cloudy,Winter,998.0,1262.0,1141.0,1063.0,177.81451009408548,2022,9,3,38
2022-09-26,S003,P0017,1569,1853.0,1,Rainy,Winter,899.0,998.0,851.0,1002.5,183.50749303502477,2022,9,3,39
2022-10-03,S003,P0017,1853,930.0,1,Sunny,Winter,1569.0,899.0,1262.0,1182.0,300.06332664955835,2022,10,4,40
2022-10-10,S003,P0017,930,1475.0,1,Sunny,Spring,1853.0,1569.0,998.0,1329.75,457.0320010677583,2022,10,4,41
2022-10-17,S003,P0017,1475,1328.0,1,Cloudy,Autumn,930.0,1853.0,899.0,1312.75,474.4192063284673,2022,10,4,42
2022-10-24,S003,P0017,1328,866.0,1,Cloudy,Autumn,1475.0,930.0,1569.0,1456.75,386.18335455238446,2022,10,4,43
2022-10-31,S003,P0017,866,664.0,1,Rainy,Autumn,1328.0,1475.0,1853.0,1396.5,381.60581756571713,2022,10,4,44
2022-11-07,S003,P0017,664,1057.0,1,Rainy,Winter,866.0,1328.0,930.0,1149.75,297.97357265368277,2022,11,4,45
2022-11-14,S003,P0017,1057,943.0,1,Sunny,Winter,664.0,866.0,1475.0,1083.25,381.37416011051357,2022,11,4,46
2022-11-21,S003,P0017,943,1190.0,1,Rainy,Autumn,1057.0,664.0,1328.0,978.75,282.7712562007196,2022,11,4,47
2022-11-28,S003,P0017,1190,1633.0,1,Cloudy,Autumn,943.0,1057.0,866.0,882.5,165.45392107774214,2022,11,4,48
2022-12-05,S003,P0017,1633,806.0,1,Sunny,Autumn,1190.0,943.0,664.0,963.5,223.7297476868011,2022,12,4,49
2022-12-12,S003,P0017,806,639.0,1,Snowy,Spring,1633.0,1190.0,1057.0,1205.75,302.18909642804704,2022,12,4,50
2022-12-19,S003,P0017,639,1167.0,1,Sunny,Winter,806.0,1633.0,943.0,1143.0,363.26207252248736,2022,12,4,51
2022-12-26,S003,P0017,1167,1127.0,1,Snowy,Spring,639.0,806.0,1190.0,1067.0,442.2631192702668,2022,12,4,52
2023-01-02,S003,P0017,1127,654.0,1,Sunny,Summer,1167.0,639.0,1633.0,1061.25,440.2759551311726,2023,1,1,1
2023-01-09,S003,P0017,654,470.0,1,Cloudy,Autumn,1127.0,1167.0,806.0,934.75,254.91485506602604,2023,1,1,2
2023-01-16,S003,P0017,470,1430.0,1,Snowy,Autumn,654.0,1127.0,639.0,896.75,289.4896371202253,2023,1,1,3
2023-01-23,S003,P0017,1430,743.0,1,Cloudy,Autumn,470.0,654.0,1167.0,854.5,346.38754789012427,2023,1,1,4
2023-01-30,S003,P0017,743,1262.0,1,Sunny,Summer,1430.0,470.0,1127.0,920.25,438.2559183855932,2023,1,1,5
2023-02-06,S003,P0017,1262,701.0,1,Cloudy,Winter,743.0,1430.0,654.0,824.25,419.52860450748744,2023,2,1,6
2023-02-13,S003,P0017,701,863.0,1,Snowy,Winter,1262.0,743.0,470.0,976.25,446.55598753123854,2023,2,1,7
2023-02-20,S003,P0017,863,1282.0,1,Cloudy,Winter,701.0,1262.0,1430.0,1034.0,367.13757639337285,2023,2,1,8
2023-02-27,S003,P0017,1282,1008.0,1,Sunny,Autumn,863.0,701.0,743.0,892.25,255.879366108328,2023,2,1,9
2023-03-06,S003,P0017,1008,966.0,1,Cloudy,Spring,1282.0,863.0,1262.0,1027.0,290.6441122747882,2023,3,1,10
2023-03-13,S003,P0017,966,1169.0,1,Sunny,Spring,1008.0,1282.0,701.0,963.5,246.59616109474695,2023,3,1,11
2023-03-20,S003,P0017,1169,760.0,1,Rainy,Winter,966.0,1008.0,863.0,1029.75,178.86004770956075,2023,3,1,12
2023-03-27,S003,P0017,760,667.0,1,Rainy,Spring,1169.0,966.0,1282.0,1106.25,146.22898709444135,2023,3,1,13
2023-04-03,S003,P0017,667,900.0,1,Sunny,Winter,760.0,1169.0,1008.0,975.75,168.35354664118714,2023,4,2,14
2023-04-10,S003,P0017,900,984.0,1,Cloudy,Spring,667.0,760.0,966.0,890.5,223.78933546231917,2023,4,2,15
2023-04-17,S003,P0017,984,949.0,1,Cloudy,Summer,900.0,667.0,1169.0,874.0,218.74338085223616,2023,4,2,16
2023-04-24,S003,P0017,949,764.0,1,Sunny,Spring,984.0,900.0,760.0,827.75,141.49764426778677,2023,4,2,17
2023-05-01,S003,P0017,764,712.0,1,Sunny,Autumn,949.0,984.0,667.0,875.0,142.882235891426,2023,5,2,18
2023-05-08,S003,P0017,712,777.0,1,Rainy,Autumn,764.0,949.0,900.0,899.25,96.52417659149661,2023,5,2,19
2023-05-15,S003,P0017,777,1055.0,1,Cloudy,Winter,712.0,764.0,984.0,852.25,134.38346872538472,2023,5,2,20
2023-05-22,S003,P0017,1055,692.0,1,Cloudy,Autumn,777.0,712.0,949.0,800.5,102.90610607085705,2023,5,2,21
2023-05-29,S003,P0017,692,750.0,1,Cloudy,Autumn,1055.0,777.0,764.0,827.0,154.5725288227713,2023,5,2,22
2023-06-05,S003,P0017,750,583.0,1,Cloudy,Autumn,692.0,1055.0,712.0,809.0,167.9662664545071,2023,6,2,23
2023-06-12,S003,P0017,583,1276.0,1,Cloudy,Spring,750.0,692.0,777.0,818.5,161.6054867055359,2023,6,2,24
2023-06-19,S003,P0017,1276,908.0,1,Cloudy,Winter,583.0,750.0,1055.0,770.0,202.21935284899538,2023,6,2,25
2023-06-26,S003,P0017,908,1965.0,1,Cloudy,Spring,1276.0,583.0,692.0,825.25,308.3713940472859,2023,6,2,26
2023-07-03,S003,P0017,1965,638.0,1,Rainy,Winter,908.0,1276.0,750.0,879.25,295.92045665459904,2023,7,3,27
2023-07-10,S003,P0017,638,842.0,1,Rainy,Autumn,1965.0,908.0,583.0,1183.0,593.2391310986374,2023,7,3,28
2023-07-17,S003,P0017,842,872.0,1,Rainy,Autumn,638.0,1965.0,1276.0,1196.75,575.0555770242266,2023,7,3,29
2023-07-24,S003,P0017,872,1549.0,1,Snowy,Autumn,842.0,638.0,908.0,1088.25,595.6914050076598,2023,7,3,30
2023-07-31,S003,P0017,1549,950.0,1,Cloudy,Autumn,872.0,842.0,1965.0,1079.25,599.5817292079536,2023,7,3,31
2023-08-07,S003,P0017,950,1032.0,1,Cloudy,Winter,1549.0,872.0,638.0,975.25,396.3763993983493,2023,8,3,32
2023-08-14,S003,P0017,1032,978.0,1,Cloudy,Spring,950.0,1549.0,842.0,1053.25,333.6199184701053,2023,8,3,33
2023-08-21,S003,P0017,978,931.0,1,Rainy,Spring,1032.0,950.0,872.0,1100.75,305.89036707073063,2023,8,3,34
2023-08-28,S003,P0017,931,1138.0,1,Cloudy,Autumn,978.0,1032.0,1549.0,1127.25,283.218849419784,2023,8,3,35
2023-09-04,S003,P0017,1138,1014.0,1,Rainy,Winter,931.0,978.0,950.0,972.75,43.96494815948725,2023,9,3,36
2023-09-11,S003,P0017,1014,902.0,1,Cloudy,Summer,1138.0,931.0,1032.0,1019.75,88.9808031731173,2023,9,3,37
2023-09-18,S003,P0017,902,997.0,1,Snowy,Spring,1014.0,1138.0,978.0,1015.25,88.60916054975944,2023,9,3,38
2023-09-25,S003,P0017,997,813.0,1,Cloudy,Autumn,902.0,1014.0,931.0,996.25,105.7493104784442,2023,9,3,39
2023-10-02,S003,P0017,813,962.0,0,Rainy,Spring,997.0,902.0,1138.0,1012.75,96.95832438045936,2023,10,4,40
2023-10-09,S003,P0017,962,1938.0,1,Rainy,Summer,813.0,997.0,1014.0,931.5,93.11104481567389,2023,10,4,41
2023-10-16,S003,P0017,1938,936.0,1,Rainy,Autumn,962.0,813.0,902.0,918.5,80.53363686476875,2023,10,4,42
2023-10-23,S003,P0017,936,1115.0,1,Snowy,Winter,1938.0,962.0,997.0,1177.5,513.238411137228,2023,10,4,43
2023-10-30,S003,P0017,1115,1709.0,1,Cloudy,Spring,936.0,1938.0,813.0,1162.25,521.2333930208229,2023,10,4,44
2023-11-06,S003,P0017,1709,1333.0,1,Rainy,Spring,1115.0,936.0,962.0,1237.75,473.46550384725276,2023,11,4,45
2023-11-13,S003,P0017,1333,1267.0,1,Cloudy,Spring,1709.0,1115.0,1938.0,1424.5,475.7607942373276,2023,11,4,46
2023-11-20,S003,P0017,1267,767.0,1,Rainy,Summer,1333.0,1709.0,936.0,1273.25,332.78058336787956,2023,11,4,47
2023-11-27,S003,P0017,767,532.0,1,Snowy,Autumn,1267.0,1333.0,1115.0,1356.0,252.4150021954576,2023,11,4,48
2023-12-04,S003,P0017,532,1114.0,1,Rainy,Summer,767.0,1267.0,1709.0,1269.0,387.17093554828324,2023,12,4,49
2023-12-11,S003,P0017,1114,740.0,1,Rainy,Spring,532.0,767.0,1333.0,974.75,388.56177115099706,2023,12,4,50
2023-12-18,S003,P0017,740,1020.0,1,Rainy,Winter,1114.0,532.0,1267.0,920.0,332.6649966557946,2023,12,4,51
2023-12-25,S003,P0017,1020,44.0,1,Sunny,Autumn,740.0,1114.0,767.0,788.25,241.21688028273067,2023,12,4,52
2022-01-24,S003,P0018,1043,1275.0,1,Snowy,Winter,877.0,864.0,179.0,747.25,390.25493804264227,2022,1,1,4
2022-01-31,S003,P0018,1275,1116.0,1,Cloudy,Autumn,1043.0,877.0,1069.0,963.25,107.75396357752433,2022,1,1,5
2022-02-07,S003,P0018,1116,566.0,1,Rainy,Summer,1275.0,1043.0,864.0,1014.75,191.68441946769278,2022,2,1,6
2022-02-14,S003,P0018,566,987.0,1,Cloudy,Autumn,1116.0,1275.0,877.0,1077.75,165.20567988621448,2022,2,1,7
2022-02-21,S003,P0018,987,1000.0,1,Sunny,Spring,566.0,1116.0,1043.0,1000.0,305.1152787608859,2022,2,1,8
2022-02-28,S003,P0018,1000,621.0,1,Rainy,Spring,987.0,566.0,1275.0,986.0,303.76635758424555,2022,2,1,9
2022-03-07,S003,P0018,621,792.0,1,Cloudy,Autumn,1000.0,987.0,1116.0,917.25,241.24037113772323,2022,3,1,10
2022-03-14,S003,P0018,792,394.0,1,Sunny,Summer,621.0,1000.0,566.0,793.5,232.08978147834628,2022,3,1,11
2022-03-21,S003,P0018,394,834.0,1,Rainy,Summer,792.0,621.0,987.0,850.0,179.88329550016542,2022,3,1,12
2022-03-28,S003,P0018,834,954.0,1,Cloudy,Winter,394.0,792.0,1000.0,701.75,257.11783939146125,2022,3,1,13
2022-04-04,S003,P0018,954,1744.0,1,Rainy,Autumn,834.0,394.0,621.0,660.25,199.9806240614324,2022,4,2,14
2022-04-11,S003,P0018,1744,799.0,1,Rainy,Autumn,954.0,834.0,792.0,743.5,242.90121448852392,2022,4,2,15
2022-04-18,S003,P0018,799,997.0,1,Snowy,Spring,1744.0,954.0,394.0,981.5,562.457405794726,2022,4,2,16
2022-04-25,S003,P0018,997,628.0,1,Sunny,Spring,799.0,1744.0,834.0,1082.75,445.8021795968847,2022,4,2,17
2022-05-02,S003,P0018,628,841.0,1,Cloudy,Spring,997.0,799.0,954.0,1123.5,422.316232224147,2022,5,2,18
2022-05-09,S003,P0018,841,780.0,1,Sunny,Autumn,628.0,997.0,1744.0,1042.0,491.6889260497939,2022,5,2,19
2022-05-16,S003,P0018,780,648.0,0,Cloudy,Summer,841.0,628.0,799.0,816.25,151.6781131211746,2022,5,2,20
2022-05-23,S003,P0018,648,553.0,1,Snowy,Autumn,780.0,841.0,997.0,811.5,152.69250145308328,2022,5,2,21
2022-05-30,S003,P0018,553,1262.0,1,Cloudy,Spring,648.0,780.0,628.0,724.25,102.9834129038906,2022,5,2,22
2022-06-06,S003,P0018,1262,1149.0,1,Rainy,Spring,553.0,648.0,841.0,705.5,129.70864787412302,2022,6,2,23
2022-06-13,S003,P0018,1149,605.0,1,Rainy,Summer,1262.0,553.0,780.0,810.75,314.9046151879431,2022,6,2,24
2022-06-20,S003,P0018,605,1055.0,1,Snowy,Winter,1149.0,1262.0,648.0,903.0,354.4582721092378,2022,6,2,25
2022-06-27,S003,P0018,1055,1782.0,1,Rainy,Summer,605.0,1149.0,553.0,892.25,365.25732938117267,2022,6,2,26
2022-07-04,S003,P0018,1782,1025.0,1,Rainy,Spring,1055.0,605.0,1262.0,1017.75,287.8858280638346,2022,7,3,27
2022-07-11,S003,P0018,1025,882.0,1,Cloudy,Autumn,1782.0,1055.0,1149.0,1147.75,484.9243068081172,2022,7,3,28
2022-07-18,S003,P0018,882,533.0,1,Snowy,Winter,1025.0,1782.0,605.0,1116.75,488.7660483298729,2022,7,3,29
2022-07-25,S003,P0018,533,1268.0,1,Cloudy,Summer,882.0,1025.0,1055.0,1186.0,404.4395298846701,2022,7,3,30
2022-08-01,S003,P0018,1268,879.0,1,Rainy,Winter,533.0,882.0,1782.0,1055.5,526.5741479918407,2022,8,3,31
2022-08-08,S003,P0018,879,669.0,1,Snowy,Summer,1268.0,533.0,1025.0,927.0,307.2165360132813,2022,8,3,32
2022-08-15,S003,P0018,669,748.0,1,Cloudy,Spring,879.0,1268.0,882.0,890.5,300.2870848593611,2022,8,3,33
